LHS	RHS	LHS_supp_count	RULE_supp_count	LHS_supp	RULE_supp	RULE_conf	links
02-Det. house,12-Husb.Income=05	03-Vechicl.=2	276	206	0.18375499334221038	0.13715046604527298	0.7463768115942029	
12-Husb.Income=05	03-Vechicl.=2	426	306	0.2836218375499334	0.20372836218375498	0.7183098591549296	
11-Wife.work.class=PrivateWorker,12-Husb.Income=05	03-Vechicl.=2	307	224	0.20439414114513982	0.14913448735019974	0.7296416938110749	
03-Vechicl.=2,12-Husb.Income=05	11-Wife.work.class=PrivateWorker	306	224	0.20372836218375498	0.14913448735019974	0.7320261437908496	
10-Husb.work.class=PrivateWorker,12-Husb.Income=05	03-Vechicl.=2	319	231	0.21238348868175766	0.15379494007989347	0.7241379310344828	
03-Vechicl.=2,12-Husb.Income=05	10-Husb.work.class=PrivateWorker	306	231	0.20372836218375498	0.15379494007989347	0.7549019607843137	
12-Husb.Income=05	11-Wife.work.class=PrivateWorker	426	307	0.2836218375499334	0.20439414114513982	0.7206572769953051	
11-Wife.work.class=PrivateWorker,12-Husb.Income=05	10-Husb.work.class=PrivateWorker	307	247	0.20439414114513982	0.1644474034620506	0.8045602605863192	
10-Husb.work.class=PrivateWorker,12-Husb.Income=05	11-Wife.work.class=PrivateWorker	319	247	0.21238348868175766	0.1644474034620506	0.774294670846395	
12-Husb.Income=05	10-Husb.work.class=PrivateWorker	426	319	0.2836218375499334	0.21238348868175766	0.7488262910798122	
02-Apart.,03-Vechicl.=2	NO	287	216	0.1910785619174434	0.14380825565912117	0.7526132404181185	
02-Apart.,03-Vechicl.=2	11-Wife.work.class=PrivateWorker	287	224	0.1910785619174434	0.14913448735019974	0.7804878048780488	
02-Apart.,03-Vechicl.=2	10-Husb.work.class=PrivateWorker	287	232	0.1910785619174434	0.15446071904127828	0.8083623693379791	
02-Apart.,03-Vechicl.=2,10-Husb.work.class=PrivateWorker	01-H. not owned	232	203	0.15446071904127828	0.13515312916111852	0.875	
01-H. not owned,02-Apart.,03-Vechicl.=2	10-Husb.work.class=PrivateWorker	250	203	0.16644474034620507	0.13515312916111852	0.812	
02-Apart.,03-Vechicl.=2	01-H. not owned	287	250	0.1910785619174434	0.16644474034620507	0.8710801393728222	
02-Apart.	NO	505	371	0.3362183754993342	0.2470039946737683	0.7346534653465346	
02-Apart.,NO	11-Wife.work.class=PrivateWorker	371	288	0.2470039946737683	0.19174434087882822	0.7762803234501348	
02-Apart.,11-Wife.work.class=PrivateWorker	NO	372	288	0.24766977363515313	0.19174434087882822	0.7741935483870968	
02-Apart.,11-Wife.work.class=PrivateWorker,NO	10-Husb.work.class=PrivateWorker	288	254	0.19174434087882822	0.16910785619174434	0.8819444444444444	
02-Apart.,10-Husb.work.class=PrivateWorker,NO	11-Wife.work.class=PrivateWorker	311	254	0.2070572569906791	0.16910785619174434	0.8167202572347267	
02-Apart.,10-Husb.work.class=PrivateWorker,11-Wife.work.class=PrivateWorker	NO	322	254	0.21438082556591212	0.16910785619174434	0.7888198757763976	
02-Apart.,10-Husb.work.class=PrivateWorker,11-Wife.work.class=PrivateWorker,NO	01-H. not owned	254	234	0.16910785619174434	0.15579227696404793	0.9212598425196851	
01-H. not owned,10-Husb.work.class=PrivateWorker,11-Wife.work.class=PrivateWorker,NO	02-Apart.	321	234	0.2137150466045273	0.15579227696404793	0.7289719626168224	
01-H. not owned,02-Apart.,11-Wife.work.class=PrivateWorker,NO	10-Husb.work.class=PrivateWorker	266	234	0.17709720372836218	0.15579227696404793	0.8796992481203008	
01-H. not owned,02-Apart.,10-Husb.work.class=PrivateWorker,NO	11-Wife.work.class=PrivateWorker	286	234	0.1904127829560586	0.15579227696404793	0.8181818181818182	
01-H. not owned,02-Apart.,10-Husb.work.class=PrivateWorker,11-Wife.work.class=PrivateWorker	NO	293	234	0.19507323568575233	0.15579227696404793	0.7986348122866894	
02-Apart.,11-Wife.work.class=PrivateWorker,NO	01-H. not owned	288	266	0.19174434087882822	0.17709720372836218	0.9236111111111112	
01-H. not owned,11-Wife.work.class=PrivateWorker,NO	02-Apart.	377	266	0.25099866844207724	0.17709720372836218	0.7055702917771883	
01-H. not owned,02-Apart.,NO	11-Wife.work.class=PrivateWorker	340	266	0.22636484687083888	0.17709720372836218	0.7823529411764706	
01-H. not owned,02-Apart.,11-Wife.work.class=PrivateWorker	NO	341	266	0.2270306258322237	0.17709720372836218	0.7800586510263929	
02-Apart.,NO	10-Husb.work.class=PrivateWorker	371	311	0.2470039946737683	0.2070572569906791	0.8382749326145552	
02-Apart.,10-Husb.work.class=PrivateWorker	NO	419	311	0.2789613848202397	0.2070572569906791	0.7422434367541766	
02-Apart.,10-Husb.work.class=PrivateWorker,NO	01-H. not owned	311	286	0.2070572569906791	0.1904127829560586	0.9196141479099679	
01-H. not owned,10-Husb.work.class=PrivateWorker,NO	02-Apart.	393	286	0.26165113182423433	0.1904127829560586	0.727735368956743	
01-H. not owned,02-Apart.,NO	10-Husb.work.class=PrivateWorker	340	286	0.22636484687083888	0.1904127829560586	0.8411764705882353	
01-H. not owned,02-Apart.,10-Husb.work.class=PrivateWorker	NO	382	286	0.25432756324900135	0.1904127829560586	0.7486910994764397	
02-Apart.,NO	01-H. not owned	371	340	0.2470039946737683	0.22636484687083888	0.9164420485175202	
01-H. not owned,02-Apart.	NO	460	340	0.3062583222370173	0.22636484687083888	0.7391304347826086	
02-Apart.	11-Wife.work.class=PrivateWorker	505	372	0.3362183754993342	0.24766977363515313	0.7366336633663366	
02-Apart.,11-Wife.work.class=PrivateWorker	10-Husb.work.class=PrivateWorker	372	322	0.24766977363515313	0.21438082556591212	0.8655913978494624	
02-Apart.,10-Husb.work.class=PrivateWorker	11-Wife.work.class=PrivateWorker	419	322	0.2789613848202397	0.21438082556591212	0.7684964200477327	
02-Apart.,10-Husb.work.class=PrivateWorker,11-Wife.work.class=PrivateWorker	01-H. not owned	322	293	0.21438082556591212	0.19507323568575233	0.9099378881987578	
01-H. not owned,02-Apart.,11-Wife.work.class=PrivateWorker	10-Husb.work.class=PrivateWorker	341	293	0.2270306258322237	0.19507323568575233	0.8592375366568915	
01-H. not owned,02-Apart.,10-Husb.work.class=PrivateWorker	11-Wife.work.class=PrivateWorker	382	293	0.25432756324900135	0.19507323568575233	0.7670157068062827	
02-Apart.,11-Wife.work.class=PrivateWorker	01-H. not owned	372	341	0.24766977363515313	0.2270306258322237	0.9166666666666666	
01-H. not owned,02-Apart.	11-Wife.work.class=PrivateWorker	460	341	0.3062583222370173	0.2270306258322237	0.741304347826087	
02-Apart.	10-Husb.work.class=PrivateWorker	505	419	0.3362183754993342	0.2789613848202397	0.8297029702970297	
02-Apart.,10-Husb.work.class=PrivateWorker	01-H. not owned	419	382	0.2789613848202397	0.25432756324900135	0.9116945107398569	
01-H. not owned,02-Apart.	10-Husb.work.class=PrivateWorker	460	382	0.3062583222370173	0.25432756324900135	0.8304347826086956	
02-Apart.	01-H. not owned	505	460	0.3362183754993342	0.3062583222370173	0.9108910891089109	
06-Husb.:associate,09-Wife:West Europe	03-Vechicl.=2	278	204	0.18508655126498003	0.13581890812250333	0.7338129496402878	
06-Husb.:associate,09-Wife:West Europe	11-Wife.work.class=PrivateWorker	278	206	0.18508655126498003	0.13715046604527298	0.7410071942446043	
06-Husb.:associate,09-Wife:West Europe	10-Husb.work.class=PrivateWorker	278	216	0.18508655126498003	0.14380825565912117	0.7769784172661871	
06-Husb.:associate,09-Wife:West Europe	08-Husb.:West Europe	278	225	0.18508655126498003	0.14980026631158455	0.8093525179856115	
06-Husb.:associate,08-Husb.:West Europe	09-Wife:West Europe	302	225	0.2010652463382157	0.14980026631158455	0.7450331125827815	
06-Husb.:associate,08-Husb.:West Europe	11-Wife.work.class=PrivateWorker	302	224	0.2010652463382157	0.14913448735019974	0.7417218543046358	
06-Husb.:associate,08-Husb.:West Europe	03-Vechicl.=2	302	225	0.2010652463382157	0.14980026631158455	0.7450331125827815	
06-Husb.:associate,08-Husb.:West Europe	10-Husb.work.class=PrivateWorker	302	230	0.2010652463382157	0.15312916111850866	0.7615894039735099	
06-Husb.:associate,07-Wife:associate	03-Vechicl.=2	322	233	0.21438082556591212	0.15512649800266312	0.7236024844720497	
06-Husb.:associate,07-Wife:associate	11-Wife.work.class=PrivateWorker	322	239	0.21438082556591212	0.15912117177097204	0.7422360248447205	
06-Husb.:associate,07-Wife:associate,11-Wife.work.class=PrivateWorker	10-Husb.work.class=PrivateWorker	239	204	0.15912117177097204	0.13581890812250333	0.8535564853556485	
06-Husb.:associate,07-Wife:associate,10-Husb.work.class=PrivateWorker	11-Wife.work.class=PrivateWorker	259	204	0.17243675099866845	0.13581890812250333	0.7876447876447876	
06-Husb.:associate,07-Wife:associate	10-Husb.work.class=PrivateWorker	322	259	0.21438082556591212	0.17243675099866845	0.8043478260869565	
02-Det. house,06-Husb.:associate	11-Wife.work.class=PrivateWorker	345	260	0.229693741677763	0.17310252996005326	0.7536231884057971	
02-Det. house,06-Husb.:associate,11-Wife.work.class=PrivateWorker	10-Husb.work.class=PrivateWorker	260	218	0.17310252996005326	0.14513981358189082	0.8384615384615385	
02-Det. house,06-Husb.:associate,10-Husb.work.class=PrivateWorker	11-Wife.work.class=PrivateWorker	269	218	0.17909454061251665	0.14513981358189082	0.8104089219330854	
02-Det. house,06-Husb.:associate,11-Wife.work.class=PrivateWorker	01-H. owned	260	220	0.17310252996005326	0.14647137150466044	0.8461538461538461	
01-H. owned,06-Husb.:associate,11-Wife.work.class=PrivateWorker	02-Det. house	257	220	0.1711051930758988	0.14647137150466044	0.8560311284046692	
01-H. owned,02-Det. house,06-Husb.:associate	11-Wife.work.class=PrivateWorker	294	220	0.19573901464713714	0.14647137150466044	0.7482993197278912	
02-Det. house,06-Husb.:associate	03-Vechicl.=2	345	263	0.229693741677763	0.17509986684420772	0.7623188405797101	
02-Det. house,06-Husb.:associate,10-Husb.work.class=PrivateWorker	03-Vechicl.=2	269	202	0.17909454061251665	0.13448735019973368	0.7509293680297398	
02-Det. house,03-Vechicl.=2,06-Husb.:associate	10-Husb.work.class=PrivateWorker	263	202	0.17509986684420772	0.13448735019973368	0.7680608365019012	
02-Det. house,03-Vechicl.=2,06-Husb.:associate	01-H. owned	263	226	0.17509986684420772	0.15046604527296936	0.8593155893536122	
01-H. owned,03-Vechicl.=2,06-Husb.:associate	02-Det. house	268	226	0.17842876165113183	0.15046604527296936	0.8432835820895522	
01-H. owned,02-Det. house,06-Husb.:associate	03-Vechicl.=2	294	226	0.19573901464713714	0.15046604527296936	0.7687074829931972	
02-Det. house,06-Husb.:associate	10-Husb.work.class=PrivateWorker	345	269	0.229693741677763	0.17909454061251665	0.7797101449275362	
02-Det. house,06-Husb.:associate,10-Husb.work.class=PrivateWorker	01-H. owned	269	225	0.17909454061251665	0.14980026631158455	0.8364312267657993	
01-H. owned,06-Husb.:associate,10-Husb.work.class=PrivateWorker	02-Det. house	268	225	0.17842876165113183	0.14980026631158455	0.8395522388059702	
01-H. owned,02-Det. house,06-Husb.:associate	10-Husb.work.class=PrivateWorker	294	225	0.19573901464713714	0.14980026631158455	0.7653061224489796	
02-Det. house,06-Husb.:associate	01-H. owned	345	294	0.229693741677763	0.19573901464713714	0.8521739130434782	
01-H. owned,06-Husb.:associate	02-Det. house	350	294	0.23302263648468707	0.19573901464713714	0.84	
01-H. owned,06-Husb.:associate	11-Wife.work.class=PrivateWorker	350	257	0.23302263648468707	0.1711051930758988	0.7342857142857143	
01-H. owned,06-Husb.:associate,11-Wife.work.class=PrivateWorker	10-Husb.work.class=PrivateWorker	257	214	0.1711051930758988	0.14247669773635152	0.8326848249027238	
01-H. owned,06-Husb.:associate,10-Husb.work.class=PrivateWorker	11-Wife.work.class=PrivateWorker	268	214	0.17842876165113183	0.14247669773635152	0.7985074626865671	
01-H. owned,06-Husb.:associate	03-Vechicl.=2	350	268	0.23302263648468707	0.17842876165113183	0.7657142857142857	
01-H. owned,06-Husb.:associate	10-Husb.work.class=PrivateWorker	350	268	0.23302263648468707	0.17842876165113183	0.7657142857142857	
01-H. owned,06-Husb.:associate,10-Husb.work.class=PrivateWorker	03-Vechicl.=2	268	202	0.17842876165113183	0.13448735019973368	0.753731343283582	
01-H. owned,03-Vechicl.=2,06-Husb.:associate	10-Husb.work.class=PrivateWorker	268	202	0.17842876165113183	0.13448735019973368	0.753731343283582	
03-Vechicl.=2,06-Husb.:associate,NO	10-Husb.work.class=PrivateWorker	255	208	0.16977363515312915	0.1384820239680426	0.8156862745098039	
06-Husb.:associate,NO	11-Wife.work.class=PrivateWorker	365	276	0.24300932090545938	0.18375499334221038	0.7561643835616438	
06-Husb.:associate,11-Wife.work.class=PrivateWorker,NO	10-Husb.work.class=PrivateWorker	276	237	0.18375499334221038	0.1577896138482024	0.8586956521739131	
06-Husb.:associate,10-Husb.work.class=PrivateWorker,NO	11-Wife.work.class=PrivateWorker	298	237	0.19840213049267644	0.1577896138482024	0.7953020134228188	
06-Husb.:associate,NO	10-Husb.work.class=PrivateWorker	365	298	0.24300932090545938	0.19840213049267644	0.8164383561643835	
06-Husb.:associate	03-Vechicl.=2	571	410	0.3801597869507324	0.2729693741677763	0.7180385288966725	
06-Husb.:associate,11-Wife.work.class=PrivateWorker	03-Vechicl.=2	426	311	0.2836218375499334	0.2070572569906791	0.7300469483568075	
03-Vechicl.=2,06-Husb.:associate	11-Wife.work.class=PrivateWorker	410	311	0.2729693741677763	0.2070572569906791	0.7585365853658537	
06-Husb.:associate,10-Husb.work.class=PrivateWorker,11-Wife.work.class=PrivateWorker	03-Vechicl.=2	361	262	0.2403462050599201	0.1744340878828229	0.7257617728531855	
03-Vechicl.=2,06-Husb.:associate,11-Wife.work.class=PrivateWorker	10-Husb.work.class=PrivateWorker	311	262	0.2070572569906791	0.1744340878828229	0.842443729903537	
03-Vechicl.=2,06-Husb.:associate,10-Husb.work.class=PrivateWorker	11-Wife.work.class=PrivateWorker	322	262	0.21438082556591212	0.1744340878828229	0.8136645962732919	
06-Husb.:associate,10-Husb.work.class=PrivateWorker	03-Vechicl.=2	453	322	0.3015978695073236	0.21438082556591212	0.7108167770419426	
03-Vechicl.=2,06-Husb.:associate	10-Husb.work.class=PrivateWorker	410	322	0.2729693741677763	0.21438082556591212	0.7853658536585366	
06-Husb.:associate	11-Wife.work.class=PrivateWorker	571	426	0.3801597869507324	0.2836218375499334	0.7460595446584939	
06-Husb.:associate,11-Wife.work.class=PrivateWorker	10-Husb.work.class=PrivateWorker	426	361	0.2836218375499334	0.2403462050599201	0.8474178403755869	
06-Husb.:associate,10-Husb.work.class=PrivateWorker	11-Wife.work.class=PrivateWorker	453	361	0.3015978695073236	0.2403462050599201	0.7969094922737306	
06-Husb.:associate	10-Husb.work.class=PrivateWorker	571	453	0.3801597869507324	0.3015978695073236	0.7933450087565674	
01-H. owned,YES	11-Wife.work.class=PrivateWorker	379	266	0.25233022636484687	0.17709720372836218	0.7018469656992085	
03-Vechicl.=2,11-Wife.work.class=PrivateWorker,YES	01-H. owned	285	203	0.18974700399467376	0.13515312916111852	0.712280701754386	
01-H. owned,11-Wife.work.class=PrivateWorker,YES	03-Vechicl.=2	266	203	0.17709720372836218	0.13515312916111852	0.7631578947368421	
01-H. owned,03-Vechicl.=2,YES	11-Wife.work.class=PrivateWorker	286	203	0.1904127829560586	0.13515312916111852	0.7097902097902098	
01-H. owned,11-Wife.work.class=PrivateWorker,YES	10-Husb.work.class=PrivateWorker	266	219	0.17709720372836218	0.14580559254327563	0.8233082706766918	
01-H. owned,10-Husb.work.class=PrivateWorker,YES	11-Wife.work.class=PrivateWorker	278	219	0.18508655126498003	0.14580559254327563	0.7877697841726619	
02-Det. house,11-Wife.work.class=PrivateWorker,YES	01-H. owned	275	235	0.18308921438082557	0.15645805592543274	0.8545454545454545	
01-H. owned,11-Wife.work.class=PrivateWorker,YES	02-Det. house	266	235	0.17709720372836218	0.15645805592543274	0.8834586466165414	
01-H. owned,02-Det. house,YES	11-Wife.work.class=PrivateWorker	330	235	0.2197070572569907	0.15645805592543274	0.7121212121212122	
01-H. owned,YES	10-Husb.work.class=PrivateWorker	379	278	0.25233022636484687	0.18508655126498003	0.7335092348284961	
03-Vechicl.=2,10-Husb.work.class=PrivateWorker,YES	01-H. owned	301	213	0.2003994673768309	0.1418109187749667	0.707641196013289	
01-H. owned,10-Husb.work.class=PrivateWorker,YES	03-Vechicl.=2	278	213	0.18508655126498003	0.1418109187749667	0.7661870503597122	
01-H. owned,03-Vechicl.=2,YES	10-Husb.work.class=PrivateWorker	286	213	0.1904127829560586	0.1418109187749667	0.7447552447552448	
02-Det. house,10-Husb.work.class=PrivateWorker,YES	01-H. owned	295	245	0.19640479360852198	0.16311584553928096	0.8305084745762712	
01-H. owned,10-Husb.work.class=PrivateWorker,YES	02-Det. house	278	245	0.18508655126498003	0.16311584553928096	0.8812949640287769	
01-H. owned,02-Det. house,YES	10-Husb.work.class=PrivateWorker	330	245	0.2197070572569907	0.16311584553928096	0.7424242424242424	
03-Vechicl.=2,YES	01-H. owned	402	286	0.26764314247669774	0.1904127829560586	0.7114427860696517	
01-H. owned,YES	03-Vechicl.=2	379	286	0.25233022636484687	0.1904127829560586	0.7546174142480211	
02-Det. house,03-Vechicl.=2,YES	01-H. owned	288	246	0.19174434087882822	0.16378162450066577	0.8541666666666666	
01-H. owned,03-Vechicl.=2,YES	02-Det. house	286	246	0.1904127829560586	0.16378162450066577	0.8601398601398601	
01-H. owned,02-Det. house,YES	03-Vechicl.=2	330	246	0.2197070572569907	0.16378162450066577	0.7454545454545455	
02-Det. house,YES	01-H. owned	391	330	0.2603195739014647	0.2197070572569907	0.8439897698209718	
01-H. owned,YES	02-Det. house	379	330	0.25233022636484687	0.2197070572569907	0.8707124010554089	
02-Det. house,YES	11-Wife.work.class=PrivateWorker	391	275	0.2603195739014647	0.18308921438082557	0.7033248081841432	
03-Vechicl.=2,11-Wife.work.class=PrivateWorker,YES	02-Det. house	285	204	0.18974700399467376	0.13581890812250333	0.7157894736842105	
02-Det. house,11-Wife.work.class=PrivateWorker,YES	03-Vechicl.=2	275	204	0.18308921438082557	0.13581890812250333	0.7418181818181818	
02-Det. house,03-Vechicl.=2,YES	11-Wife.work.class=PrivateWorker	288	204	0.19174434087882822	0.13581890812250333	0.7083333333333334	
10-Husb.work.class=PrivateWorker,11-Wife.work.class=PrivateWorker,YES	02-Det. house	324	228	0.21571238348868177	0.151797603195739	0.7037037037037037	
02-Det. house,11-Wife.work.class=PrivateWorker,YES	10-Husb.work.class=PrivateWorker	275	228	0.18308921438082557	0.151797603195739	0.8290909090909091	
02-Det. house,10-Husb.work.class=PrivateWorker,YES	11-Wife.work.class=PrivateWorker	295	228	0.19640479360852198	0.151797603195739	0.7728813559322034	
03-Vechicl.=2,YES	02-Det. house	402	288	0.26764314247669774	0.19174434087882822	0.7164179104477612	
02-Det. house,YES	03-Vechicl.=2	391	288	0.2603195739014647	0.19174434087882822	0.7365728900255755	
03-Vechicl.=2,10-Husb.work.class=PrivateWorker,YES	02-Det. house	301	219	0.2003994673768309	0.14580559254327563	0.7275747508305648	
02-Det. house,10-Husb.work.class=PrivateWorker,YES	03-Vechicl.=2	295	219	0.19640479360852198	0.14580559254327563	0.7423728813559322	
02-Det. house,03-Vechicl.=2,YES	10-Husb.work.class=PrivateWorker	288	219	0.19174434087882822	0.14580559254327563	0.7604166666666666	
02-Det. house,YES	10-Husb.work.class=PrivateWorker	391	295	0.2603195739014647	0.19640479360852198	0.7544757033248082	
11-Wife.work.class=PrivateWorker,YES	03-Vechicl.=2	395	285	0.262982689747004	0.18974700399467376	0.7215189873417721	
03-Vechicl.=2,YES	11-Wife.work.class=PrivateWorker	402	285	0.26764314247669774	0.18974700399467376	0.7089552238805971	
10-Husb.work.class=PrivateWorker,11-Wife.work.class=PrivateWorker,YES	03-Vechicl.=2	324	235	0.21571238348868177	0.15645805592543274	0.7253086419753086	
03-Vechicl.=2,11-Wife.work.class=PrivateWorker,YES	10-Husb.work.class=PrivateWorker	285	235	0.18974700399467376	0.15645805592543274	0.8245614035087719	
03-Vechicl.=2,10-Husb.work.class=PrivateWorker,YES	11-Wife.work.class=PrivateWorker	301	235	0.2003994673768309	0.15645805592543274	0.7807308970099668	
11-Wife.work.class=PrivateWorker,YES	10-Husb.work.class=PrivateWorker	395	324	0.262982689747004	0.21571238348868177	0.8202531645569621	
10-Husb.work.class=PrivateWorker,YES	11-Wife.work.class=PrivateWorker	439	324	0.29227696404793607	0.21571238348868177	0.7380410022779044	
03-Vechicl.=2,YES	10-Husb.work.class=PrivateWorker	402	301	0.26764314247669774	0.2003994673768309	0.7487562189054726	
YES	10-Husb.work.class=PrivateWorker	580	439	0.38615179760319573	0.29227696404793607	0.756896551724138	
07-Wife:associate,09-Wife:West Europe	02-Det. house	295	207	0.19640479360852198	0.1378162450066578	0.7016949152542373	
07-Wife:associate,09-Wife:West Europe	11-Wife.work.class=PrivateWorker	295	213	0.19640479360852198	0.1418109187749667	0.7220338983050848	
07-Wife:associate,09-Wife:West Europe	03-Vechicl.=2	295	218	0.19640479360852198	0.14513981358189082	0.7389830508474576	
07-Wife:associate,09-Wife:West Europe	10-Husb.work.class=PrivateWorker	295	219	0.19640479360852198	0.14580559254327563	0.7423728813559322	
07-Wife:associate,09-Wife:West Europe	08-Husb.:West Europe	295	221	0.19640479360852198	0.14713715046604528	0.7491525423728813	
07-Wife:associate,08-Husb.:West Europe	09-Wife:West Europe	297	221	0.1977363515312916	0.14713715046604528	0.7441077441077442	
07-Wife:associate,08-Husb.:West Europe	03-Vechicl.=2	297	219	0.1977363515312916	0.14580559254327563	0.7373737373737373	
07-Wife:associate,08-Husb.:West Europe	11-Wife.work.class=PrivateWorker	297	220	0.1977363515312916	0.14647137150466044	0.7407407407407407	
07-Wife:associate,08-Husb.:West Europe	10-Husb.work.class=PrivateWorker	297	221	0.1977363515312916	0.14713715046604528	0.7441077441077442	
01-H. owned,07-Wife:associate	11-Wife.work.class=PrivateWorker	357	250	0.23768308921438083	0.16644474034620507	0.7002801120448179	
01-H. owned,07-Wife:associate,11-Wife.work.class=PrivateWorker	10-Husb.work.class=PrivateWorker	250	208	0.16644474034620507	0.1384820239680426	0.832	
01-H. owned,07-Wife:associate,10-Husb.work.class=PrivateWorker	11-Wife.work.class=PrivateWorker	269	208	0.17909454061251665	0.1384820239680426	0.7732342007434945	
02-Det. house,07-Wife:associate,11-Wife.work.class=PrivateWorker	01-H. owned	252	214	0.1677762982689747	0.14247669773635152	0.8492063492063492	
01-H. owned,07-Wife:associate,11-Wife.work.class=PrivateWorker	02-Det. house	250	214	0.16644474034620507	0.14247669773635152	0.856	
01-H. owned,07-Wife:associate	03-Vechicl.=2	357	267	0.23768308921438083	0.177762982689747	0.7478991596638656	
01-H. owned,07-Wife:associate,10-Husb.work.class=PrivateWorker	03-Vechicl.=2	269	204	0.17909454061251665	0.13581890812250333	0.758364312267658	
01-H. owned,03-Vechicl.=2,07-Wife:associate	10-Husb.work.class=PrivateWorker	267	204	0.177762982689747	0.13581890812250333	0.7640449438202247	
02-Det. house,03-Vechicl.=2,07-Wife:associate	01-H. owned	270	233	0.17976031957390146	0.15512649800266312	0.8629629629629629	
01-H. owned,03-Vechicl.=2,07-Wife:associate	02-Det. house	267	233	0.177762982689747	0.15512649800266312	0.8726591760299626	
01-H. owned,02-Det. house,07-Wife:associate	03-Vechicl.=2	309	233	0.20572569906790947	0.15512649800266312	0.7540453074433657	
01-H. owned,07-Wife:associate	10-Husb.work.class=PrivateWorker	357	269	0.23768308921438083	0.17909454061251665	0.7535014005602241	
02-Det. house,07-Wife:associate,10-Husb.work.class=PrivateWorker	01-H. owned	272	233	0.1810918774966711	0.15512649800266312	0.8566176470588235	
01-H. owned,07-Wife:associate,10-Husb.work.class=PrivateWorker	02-Det. house	269	233	0.17909454061251665	0.15512649800266312	0.8661710037174721	
01-H. owned,02-Det. house,07-Wife:associate	10-Husb.work.class=PrivateWorker	309	233	0.20572569906790947	0.15512649800266312	0.7540453074433657	
02-Det. house,07-Wife:associate	01-H. owned	364	309	0.24234354194407456	0.20572569906790947	0.8489010989010989	
01-H. owned,07-Wife:associate	02-Det. house	357	309	0.23768308921438083	0.20572569906790947	0.865546218487395	
