LHS	RHS	LHS_supp_count	RULE_supp_count	LHS_supp	RULE_supp	RULE_conf	links
02-Det. house,07-Wife:no college	01-H. owned	156	123	0.10386151797603196	0.08189081225033289	0.7884615384615384	
01-H. owned,07-Wife:no college	02-Det. house	151	123	0.10053262316910785	0.08189081225033289	0.8145695364238411	
01-H. owned,07-Wife:no college	10-Husb.work.class=PrivateWorker	151	123	0.10053262316910785	0.08189081225033289	0.8145695364238411	
02-Det. house,07-Wife:no college,10-Husb.work.class=PrivateWorker	01-H. owned	129	101	0.08588548601864181	0.06724367509986684	0.7829457364341085	
01-H. owned,07-Wife:no college,10-Husb.work.class=PrivateWorker	02-Det. house	123	101	0.08189081225033289	0.06724367509986684	0.8211382113821138	
01-H. owned,02-Det. house,07-Wife:no college	10-Husb.work.class=PrivateWorker	123	101	0.08189081225033289	0.06724367509986684	0.8211382113821138	
07-Wife:no college,NO	03-Vechicl.=2	151	102	0.10053262316910785	0.06790945406125166	0.6754966887417219	
07-Wife:no college,NO	10-Husb.work.class=PrivateWorker	151	120	0.10053262316910785	0.07989347536617843	0.7947019867549668	
07-Wife:no college,NO	11-Wife.work.class=PrivateWorker	151	123	0.10053262316910785	0.08189081225033289	0.8145695364238411	
03-Vechicl.=2,07-Wife:no college	02-Det. house	178	109	0.118508655126498	0.07256990679094541	0.6123595505617978	
02-Det. house,07-Wife:no college	03-Vechicl.=2	156	109	0.10386151797603196	0.07256990679094541	0.6987179487179487	
02-Det. house,07-Wife:no college	11-Wife.work.class=PrivateWorker	156	126	0.10386151797603196	0.08388814913448735	0.8076923076923077	
07-Wife:no college,10-Husb.work.class=PrivateWorker,11-Wife.work.class=PrivateWorker	02-Det. house	176	108	0.11717709720372836	0.07190412782956059	0.6136363636363636	
02-Det. house,07-Wife:no college,11-Wife.work.class=PrivateWorker	10-Husb.work.class=PrivateWorker	126	108	0.08388814913448735	0.07190412782956059	0.8571428571428571	
02-Det. house,07-Wife:no college,10-Husb.work.class=PrivateWorker	11-Wife.work.class=PrivateWorker	129	108	0.08588548601864181	0.07190412782956059	0.8372093023255814	
02-Det. house,07-Wife:no college	10-Husb.work.class=PrivateWorker	156	129	0.10386151797603196	0.08588548601864181	0.8269230769230769	
07-Wife:no college	03-Vechicl.=2	272	178	0.1810918774966711	0.118508655126498	0.6544117647058824	
07-Wife:no college,10-Husb.work.class=PrivateWorker	03-Vechicl.=2	219	143	0.14580559254327563	0.0952063914780293	0.6529680365296804	
03-Vechicl.=2,07-Wife:no college	10-Husb.work.class=PrivateWorker	178	143	0.118508655126498	0.0952063914780293	0.8033707865168539	
07-Wife:no college,10-Husb.work.class=PrivateWorker,11-Wife.work.class=PrivateWorker	03-Vechicl.=2	176	116	0.11717709720372836	0.07723035952063914	0.6590909090909091	
03-Vechicl.=2,07-Wife:no college,11-Wife.work.class=PrivateWorker	10-Husb.work.class=PrivateWorker	143	116	0.0952063914780293	0.07723035952063914	0.8111888111888111	
03-Vechicl.=2,07-Wife:no college,10-Husb.work.class=PrivateWorker	11-Wife.work.class=PrivateWorker	143	116	0.0952063914780293	0.07723035952063914	0.8111888111888111	
07-Wife:no college,11-Wife.work.class=PrivateWorker	03-Vechicl.=2	215	143	0.14314247669773636	0.0952063914780293	0.6651162790697674	
03-Vechicl.=2,07-Wife:no college	11-Wife.work.class=PrivateWorker	178	143	0.118508655126498	0.0952063914780293	0.8033707865168539	
07-Wife:no college	11-Wife.work.class=PrivateWorker	272	215	0.1810918774966711	0.14314247669773636	0.7904411764705882	
07-Wife:no college,11-Wife.work.class=PrivateWorker	10-Husb.work.class=PrivateWorker	215	176	0.14314247669773636	0.11717709720372836	0.8186046511627907	
07-Wife:no college,10-Husb.work.class=PrivateWorker	11-Wife.work.class=PrivateWorker	219	176	0.14580559254327563	0.11717709720372836	0.8036529680365296	
07-Wife:no college	10-Husb.work.class=PrivateWorker	272	219	0.1810918774966711	0.14580559254327563	0.8051470588235294	
06-Husb.:associate,09-Wife:other Asia	08-Husb.:other Asia	126	107	0.08388814913448735	0.07123834886817576	0.8492063492063492	
